nim,tgl_lahir,ipk,sks,bobot,ta,lama_studi,tgl_yudisium
A11.2018.11042,2000-05-03,3.45,144,0.0,20221,4.4,2023-02-03
A11.2018.11026,1999-10-22,3.05,144,0.0,20221,4.4,2023-02-03
A11.2018.10955,2000-01-13,3.32,147,0.0,20221,4.4,2023-02-03
A11.2018.10937,1999-05-23,2.97,151,0.0,20221,4.4,2023-02-03
A11.2018.10874,2000-03-11,3.04,148,0.0,20221,4.4,2023-02-03
A11.2018.10853,2000-05-10,3.69,147,0.0,20221,4.4,2023-02-03
A11.2017.10674,1999-04-16,3.64,146,0.0,20221,5.4,2023-02-03
A11.2017.10658,1999-05-28,3.26,146,0.0,20221,5.4,2023-02-03
A11.2017.10611,1999-07-19,3.16,146,0.0,20221,5.4,2023-02-03
A11.2017.10608,1999-03-01,2.89,147,0.0,20221,5.4,2023-02-03
A11.2017.10602,1999-02-13,3.01,144,0.0,20221,5.4,2023-02-03
A11.2017.10514,1999-01-19,3.57,149,0.0,20221,5.4,2023-02-03
A11.2017.10315,1999-01-30,3.02,148,0.0,20221,5.4,2023-02-03
A11.2017.10159,1999-08-14,3.63,146,0.0,20221,5.4,2023-02-03
A11.2016.09845,1998-10-13,2.76,149,0.0,20221,6.4,2023-02-03
A11.2016.09719,1998-08-11,3.1,151,0.0,20221,6.4,2023-02-03
A11.2016.09703,1998-05-05,3.49,154,0.0,20221,6.4,2023-02-03
A11.2016.09667,1998-02-03,3.34,145,0.0,20221,6.4,2023-02-03
A11.2016.09583,1996-01-30,3.47,146,0.0,20221,6.4,2023-02-03
A11.2016.09567,1998-03-19,2.9,148,0.0,20221,6.4,2023-02-03
A11.2015.09128,1997-02-24,2.94,144,0.0,20221,7.4,2023-02-03
A12.2019.06186,2001-08-16,3.52,144,0.0,20221,3.4,2023-02-03
A12.2019.06175,2000-12-27,3.83,144,0.0,20221,3.4,2023-02-03
A12.2019.06171,2001-04-27,3.52,144,0.0,20221,3.4,2023-02-03
A12.2019.06166,2000-10-28,3.08,144,0.0,20221,3.4,2023-02-03
A12.2019.06146,2000-07-14,3.83,144,0.0,20221,3.4,2023-02-03
A12.2019.06124,2000-05-29,3.68,144,0.0,20221,3.4,2023-02-03
A12.2018.06093,2000-03-02,3.32,144,0.0,20221,4.4,2023-02-03
A12.2018.06054,1999-10-13,3.0,144,0.0,20221,4.4,2023-02-03
A12.2018.06017,2000-06-23,3.27,144,0.0,20221,4.4,2023-02-03
A12.2018.05970,1999-12-11,3.42,144,0.0,20221,4.4,2023-02-03
A12.2018.05969,2000-03-19,3.4,144,0.0,20221,4.4,2023-02-03
A12.2018.05964,2000-09-30,3.03,144,0.0,20221,4.4,2023-02-03
A12.2018.05956,2000-04-16,3.36,144,0.0,20221,4.4,2023-02-03
A12.2018.05931,2000-10-28,3.29,144,0.0,20221,4.4,2023-02-03
A12.2018.05922,1999-05-23,3.66,144,0.0,20221,4.4,2023-02-03
A12.2017.05818,1998-11-13,2.92,144,0.0,20221,5.4,2023-02-03
A12.2019.06219,2000-10-20,3.67,144,0.0,20221,3.4,2023-02-03
A12.2019.06231,2001-06-11,3.64,144,0.0,20221,3.4,2023-02-03
A12.2019.06232,2001-10-17,3.76,144,0.0,20221,3.4,2023-02-03
A12.2019.06247,2000-09-16,3.91,144,0.0,20221,3.4,2023-02-03
A12.2019.06257,2001-04-28,3.55,144,0.0,20221,3.4,2023-02-03
A12.2019.06265,2000-12-06,3.56,144,0.0,20221,3.4,2023-02-03
A12.2019.06271,2001-02-03,3.55,144,0.0,20221,3.4,2023-02-03
A12.2019.06273,2000-10-10,3.48,144,0.0,20221,3.4,2023-02-03
A12.2019.06281,2000-12-27,3.45,144,0.0,20221,3.4,2023-02-03
A12.2019.06284,2001-03-27,3.57,144,0.0,20221,3.4,2023-02-03
A12.2019.06290,2001-09-14,3.52,146,0.0,20221,3.4,2023-02-03
A12.2019.06294,2001-07-14,3.76,144,0.0,20221,3.4,2023-02-03
A12.2019.06306,2001-07-24,3.5,144,0.0,20221,3.4,2023-02-03
A14.2017.02729,1998-02-18,2.93,145,0.0,20221,5.4,2023-02-03
A14.2019.03132,2001-02-01,3.63,145,0.0,20221,3.4,2023-02-03
A14.2019.03177,2001-03-21,3.64,145,0.0,20221,3.4,2023-02-03
A14.2019.03222,2000-11-26,3.86,145,0.0,20221,3.4,2023-02-03
A14.2017.02637,1998-04-25,3.01,145,0.0,20221,5.4,2023-02-03
A22.2019.02740,1999-09-08,2.73,112,0.0,20221,3.4,2023-02-03
A22.2019.02753,1997-11-17,3.14,112,0.0,20221,3.4,2023-02-03
A22.2019.02759,1999-11-25,3.12,112,0.0,20221,3.4,2023-02-03
A22.2019.02767,2001-01-19,3.07,112,0.0,20221,3.4,2023-02-03
A22.2019.02805,1999-10-01,3.0,112,0.0,20221,3.4,2023-02-03
A11.2016.09856,1996-12-23,2.97,144,0.0,20221,6.4,2023-02-03
A11.2017.10358,1998-06-25,2.77,144,0.0,20221,5.4,2023-02-03
A11.2018.10951,2000-11-07,3.22,150,0.0,20221,4.4,2023-02-03
A11.2018.11027,2000-08-19,3.12,145,0.0,20221,4.4,2023-02-03
A11.2018.11109,2000-09-26,3.22,144,0.0,20221,4.4,2023-02-03
A11.2018.11246,2000-08-20,3.59,147,0.0,20221,4.4,2023-02-03
A11.2018.11338,2000-08-11,3.49,144,0.0,20221,4.4,2023-02-03
A11.2019.11629,2001-09-05,3.7,144,0.0,20221,3.4,2023-02-03
A11.2019.11654,1998-12-16,3.69,144,0.0,20221,3.4,2023-02-03
A11.2019.11664,2001-09-19,3.51,144,0.0,20221,3.4,2023-02-03
A11.2019.11788,2001-09-09,3.57,144,0.0,20221,3.4,2023-02-03
A11.2019.12058,2000-01-26,3.78,144,0.0,20221,3.4,2023-02-03
A11.2019.12084,2000-12-09,3.61,144,0.0,20221,3.4,2023-02-03
A11.2019.12233,2001-05-05,3.58,144,0.0,20221,3.4,2023-02-03
A11.2019.12280,2001-12-26,3.47,145,0.0,20221,3.4,2023-02-03
A11.2019.12333,2000-11-12,3.86,144,0.0,20221,3.4,2023-02-03
A11.2019.11889,2001-06-01,3.25,144,0.0,20221,3.4,2023-02-03
A11.2018.11433,1999-03-18,2.95,145,0.0,20221,4.4,2023-02-03
E11.2018.00968,1999-10-11,3.08,146,0.0,20221,4.4,2023-02-10
E11.2018.00988,1999-04-17,3.22,145,0.0,20221,4.4,2023-02-10
A14.2019.03306,1999-03-04,3.15,145,0.0,20221,3.4,2023-02-14
A14.2019.03304,2000-09-27,3.39,145,0.0,20221,3.4,2023-02-14
A14.2019.03287,2001-05-07,3.35,145,0.0,20221,3.4,2023-02-14
A14.2019.03286,2001-04-23,3.2,145,0.0,20221,3.4,2023-02-14
A14.2019.03252,2001-01-27,3.51,145,0.0,20221,3.4,2023-02-14
A14.2019.03250,2001-06-08,3.18,145,0.0,20221,3.4,2023-02-14
A14.2019.03200,2001-07-21,3.84,145,0.0,20221,3.4,2023-02-14
A14.2019.03197,2000-12-30,3.71,145,0.0,20221,3.4,2023-02-14
A14.2019.03183,2000-02-17,3.74,145,0.0,20221,3.4,2023-02-14
A14.2019.03152,2001-03-25,3.27,145,0.0,20221,3.4,2023-02-14
A14.2019.03074,2001-01-05,3.72,147,0.0,20221,3.4,2023-02-14
A14.2018.03036,2000-11-15,3.05,147,0.0,20221,4.4,2023-02-14
A14.2018.03023,1999-05-18,2.93,145,0.0,20221,4.4,2023-02-14
A14.2018.03017,2000-05-08,3.39,145,0.0,20221,4.4,2023-02-14
A14.2018.02867,1999-10-12,3.19,151,0.0,20221,4.4,2023-02-14
A14.2018.02854,2000-08-28,3.29,151,0.0,20221,4.4,2023-02-14
A14.2017.02605,1999-11-29,2.88,145,0.0,20221,5.4,2023-02-14
A14.2016.02355,1998-06-04,3.01,149,0.0,20221,6.4,2023-02-14
E13.2018.00045,2001-04-01,3.15,147,0.0,20221,4.4,2023-02-10
E13.2019.00076,2001-06-12,3.47,147,0.0,20221,3.4,2023-02-10
E13.2019.00079,2000-10-17,3.74,147,0.0,20221,3.4,2023-02-10
E13.2019.00080,2001-12-09,3.56,147,0.0,20221,3.4,2023-02-10
E13.2019.00082,2000-10-26,3.58,147,0.0,20221,3.4,2023-02-10
E13.2019.00083,2001-05-01,3.46,147,0.0,20221,3.4,2023-02-10
E13.2019.00084,2001-03-13,3.35,147,0.0,20221,3.4,2023-02-10
E13.2019.00085,2001-10-13,3.61,147,0.0,20221,3.4,2023-02-10
E13.2019.00086,2001-09-04,3.56,147,0.0,20221,3.4,2023-02-10
E13.2019.00088,2001-03-22,3.63,147,0.0,20221,3.4,2023-02-10
E13.2019.00089,2001-01-03,3.45,147,0.0,20221,3.4,2023-02-10
E13.2019.00092,2001-05-26,3.59,147,0.0,20221,3.4,2023-02-10
E13.2019.00095,2001-03-15,3.49,147,0.0,20221,3.4,2023-02-10
E13.2019.00097,2001-02-04,3.34,147,0.0,20221,3.4,2023-02-10
E13.2021.00177,1998-12-13,3.09,147,0.0,20221,1.4,2023-02-10
E13.2021.00194,1994-11-27,3.19,147,0.0,20221,1.4,2023-02-10
E12.2016.00943,1998-09-17,2.98,144,0.0,20221,6.4,2023-02-10
E12.2016.00987,1998-10-14,3.0,144,0.0,20221,6.4,2023-02-10
E12.2016.01001,1998-06-07,3.02,144,0.0,20221,6.4,2023-02-10
E12.2016.01005,1998-11-10,3.01,144,0.0,20221,6.4,2023-02-10
E12.2017.01050,1999-02-19,2.78,144,0.0,20221,5.4,2023-02-10
E12.2017.01074,1998-11-07,3.25,146,0.0,20221,5.4,2023-02-10
E12.2017.01122,1999-07-27,2.99,145,0.0,20221,5.4,2023-02-10
E12.2017.01123,1999-04-25,3.01,148,0.0,20221,5.4,2023-02-10
E12.2017.01128,1997-08-19,3.04,146,0.0,20221,5.4,2023-02-10
E12.2017.01133,1999-06-20,3.15,149,0.0,20221,5.4,2023-02-10
E12.2017.01142,1999-03-15,3.03,151,0.0,20221,5.4,2023-02-10
E12.2017.01153,1998-10-04,3.31,156,0.0,20221,5.4,2023-02-10
E12.2017.01155,1997-01-03,2.96,148,0.0,20221,5.4,2023-02-10
E12.2018.01178,1999-06-15,3.05,149,0.0,20221,4.4,2023-02-10
E12.2018.01181,2000-03-28,2.83,151,0.0,20221,4.4,2023-02-10
E12.2018.01187,1997-05-29,3.03,149,0.0,20221,4.4,2023-02-10
E12.2018.01195,1999-10-28,2.77,148,0.0,20221,4.4,2023-02-10
E12.2018.01197,2000-06-13,3.16,150,0.0,20221,4.4,2023-02-10
E12.2018.01202,2000-04-05,3.12,151,0.0,20221,4.4,2023-02-10
E12.2018.01205,2000-09-27,3.11,149,0.0,20221,4.4,2023-02-10
E12.2018.01215,1999-10-19,3.1,148,0.0,20221,4.4,2023-02-10
E12.2018.01216,2000-08-19,3.07,148,0.0,20221,4.4,2023-02-10
E12.2018.01220,1999-08-15,3.07,148,0.0,20221,4.4,2023-02-10
E12.2018.01221,2000-02-23,3.22,149,0.0,20221,4.4,2023-02-10
E12.2018.01225,2000-03-25,3.22,150,0.0,20221,4.4,2023-02-10
E12.2018.01232,2000-05-11,3.02,148,0.0,20221,4.4,2023-02-10
E12.2018.01246,1999-04-27,3.38,149,0.0,20221,4.4,2023-02-10
E12.2018.01252,1999-09-15,3.02,150,0.0,20221,4.4,2023-02-10
E12.2018.01257,1999-12-01,3.08,149,0.0,20221,4.4,2023-02-10
E12.2018.01271,1999-01-07,3.18,147,0.0,20221,4.4,2023-02-10
E12.2019.01331,2001-08-11,3.76,146,0.0,20221,3.4,2023-02-10
E12.2019.01335,2001-03-19,3.27,146,0.0,20221,3.4,2023-02-10
E12.2019.01349,2000-10-04,3.31,146,0.0,20221,3.4,2023-02-10
B12.2016.03169,1998-03-11,3.3,147,0.0,20221,6.4,2023-02-10
B12.2016.03194,1998-11-15,3.43,147,0.0,20221,6.4,2023-02-10
B12.2016.03234,1998-08-14,3.39,147,0.0,20221,6.4,2023-02-10
B12.2017.03321,1998-11-13,3.35,149,0.0,20221,5.4,2023-02-10
B12.2017.03369,1998-08-26,3.21,149,0.0,20221,5.4,2023-02-10
B12.2017.03451,1999-10-09,3.36,146,0.0,20221,5.4,2023-02-10
B12.2017.03478,1999-03-19,3.41,149,0.0,20221,5.4,2023-02-10
B12.2017.03533,2000-03-09,3.31,149,0.0,20221,5.4,2023-02-10
B12.2017.03631,1999-07-03,3.54,149,0.0,20221,5.4,2023-02-10
B12.2017.03642,1999-05-23,3.43,148,0.0,20221,5.4,2023-02-10
B12.2018.03662,2000-10-15,3.38,146,0.0,20221,4.4,2023-02-10
B12.2018.03665,2000-01-22,3.45,146,0.0,20221,4.4,2023-02-10
B12.2018.03679,1999-06-06,3.45,146,0.0,20221,4.4,2023-02-10
B12.2018.03700,1999-12-18,3.61,146,0.0,20221,4.4,2023-02-10
B12.2018.03706,1999-12-22,3.36,146,0.0,20221,4.4,2023-02-10
B12.2018.03720,2000-05-13,3.52,146,0.0,20221,4.4,2023-02-10
B12.2018.03725,1999-10-21,3.31,146,0.0,20221,4.4,2023-02-10
B12.2018.03727,2000-08-01,3.56,146,0.0,20221,4.4,2023-02-10
B12.2018.03760,1996-12-29,3.33,146,0.0,20221,4.4,2023-02-10
B12.2018.03782,2000-08-13,3.46,146,0.0,20221,4.4,2023-02-10
B12.2018.03811,2000-07-26,3.61,146,0.0,20221,4.4,2023-02-10
B12.2018.03842,1998-10-22,3.58,146,0.0,20221,4.4,2023-02-10
B12.2018.03904,1999-09-21,3.72,146,0.0,20221,4.4,2023-02-10
B12.2018.03905,1999-12-22,3.47,146,0.0,20221,4.4,2023-02-10
B12.2018.03917,2000-04-01,3.51,146,0.0,20221,4.4,2023-02-10
B12.2018.03921,1999-10-08,3.51,146,0.0,20221,4.4,2023-02-10
B12.2019.03940,2001-05-23,3.5,146,0.0,20221,3.4,2023-02-10
B12.2019.03941,2001-09-29,3.64,146,0.0,20221,3.4,2023-02-10
B12.2019.03943,2000-12-23,3.51,146,0.0,20221,3.4,2023-02-10
B12.2019.03955,2000-09-27,3.51,146,0.0,20221,3.4,2023-02-10
B12.2019.03961,2001-02-11,3.55,146,0.0,20221,3.4,2023-02-10
B12.2019.03966,2001-03-14,3.61,146,0.0,20221,3.4,2023-02-10
B12.2019.03975,2001-05-26,3.54,146,0.0,20221,3.4,2023-02-10
B12.2019.03979,2000-03-27,3.53,146,0.0,20221,3.4,2023-02-10
B12.2019.03980,2001-01-24,3.49,146,0.0,20221,3.4,2023-02-10
B12.2019.03982,1999-04-07,3.71,146,0.0,20221,3.4,2023-02-10
B12.2019.03985,2000-10-12,3.67,146,0.0,20221,3.4,2023-02-10
B12.2019.03990,2000-06-18,3.76,146,0.0,20221,3.4,2023-02-10
B12.2019.03993,2001-08-15,3.64,146,0.0,20221,3.4,2023-02-10
B12.2019.03996,2000-11-03,3.76,146,0.0,20221,3.4,2023-02-10
B12.2019.03997,2001-02-05,3.67,146,0.0,20221,3.4,2023-02-10
B12.2019.04000,2000-12-14,3.85,146,0.0,20221,3.4,2023-02-10
B12.2019.04004,1999-08-06,3.53,146,0.0,20221,3.4,2023-02-10
B12.2019.04008,2001-09-04,3.73,146,0.0,20221,3.4,2023-02-10
B12.2019.04010,2001-06-13,3.58,146,0.0,20221,3.4,2023-02-10
B12.2019.04011,2000-09-25,3.57,146,0.0,20221,3.4,2023-02-10
B12.2019.04013,2001-09-20,3.77,146,0.0,20221,3.4,2023-02-10
B12.2019.04018,2000-04-20,3.69,146,0.0,20221,3.4,2023-02-10
B12.2019.04023,2001-06-16,3.83,146,0.0,20221,3.4,2023-02-10
B12.2019.04026,2001-10-01,3.68,146,0.0,20221,3.4,2023-02-10
B12.2019.04027,2000-03-26,3.68,146,0.0,20221,3.4,2023-02-10
B12.2019.04028,2001-04-07,3.65,146,0.0,20221,3.4,2023-02-10
B12.2019.04033,2000-05-27,3.5,146,0.0,20221,3.4,2023-02-10
B12.2019.04034,2000-10-10,3.76,146,0.0,20221,3.4,2023-02-10
B12.2019.04052,2000-11-04,3.57,148,0.0,20221,3.4,2023-02-10
B12.2019.04057,2001-06-29,3.59,146,0.0,20221,3.4,2023-02-10
B12.2019.04060,2001-02-28,3.63,146,0.0,20221,3.4,2023-02-10
B12.2019.04066,2001-11-11,3.4,146,0.0,20221,3.4,2023-02-10
B12.2019.04070,2001-08-27,3.76,146,0.0,20221,3.4,2023-02-10
B12.2019.04072,2001-06-11,3.74,146,0.0,20221,3.4,2023-02-10
B12.2019.04074,2001-07-14,3.55,146,0.0,20221,3.4,2023-02-10
B12.2019.04078,2000-11-23,3.85,146,0.0,20221,3.4,2023-02-10
B12.2019.04081,2001-08-26,3.78,146,0.0,20221,3.4,2023-02-10
B12.2019.04085,2001-06-26,3.56,146,0.0,20221,3.4,2023-02-10
B12.2019.04096,2000-12-11,3.87,146,0.0,20221,3.4,2023-02-10
B12.2019.04103,2001-08-20,3.52,146,0.0,20221,3.4,2023-02-10
B12.2019.04104,2001-03-16,3.53,146,0.0,20221,3.4,2023-02-10
B12.2019.04107,2000-09-20,3.56,146,0.0,20221,3.4,2023-02-10
B12.2019.04110,2002-02-27,3.53,146,0.0,20221,3.4,2023-02-10
B12.2019.04113,2001-04-08,3.79,146,0.0,20221,3.4,2023-02-10
B12.2019.04116,2001-06-01,3.59,146,0.0,20221,3.4,2023-02-10
B12.2019.04146,2001-05-17,3.63,146,0.0,20221,3.4,2023-02-10
B12.2019.04150,2000-08-11,3.64,146,0.0,20221,3.4,2023-02-10
B12.2019.04151,2001-09-04,3.68,146,0.0,20221,3.4,2023-02-10
B12.2019.04153,2001-01-26,3.73,146,0.0,20221,3.4,2023-02-10
B12.2019.04157,2001-01-25,3.63,146,0.0,20221,3.4,2023-02-10
B12.2019.04165,2002-09-28,3.83,146,0.0,20221,3.4,2023-02-10
B12.2019.04166,2001-06-13,3.64,146,0.0,20221,3.4,2023-02-10
B12.2019.04173,2001-06-14,3.5,146,0.0,20221,3.4,2023-02-10
B12.2019.04174,2000-11-29,3.55,146,0.0,20221,3.4,2023-02-10
B12.2019.04182,2001-09-19,3.63,146,0.0,20221,3.4,2023-02-10
B12.2019.04183,2001-06-26,3.59,146,0.0,20221,3.4,2023-02-10
B12.2019.04186,2001-06-29,3.56,146,0.0,20221,3.4,2023-02-10
B12.2019.04187,2000-01-15,3.59,146,0.0,20221,3.4,2023-02-10
B12.2019.04191,2001-10-29,3.87,146,0.0,20221,3.4,2023-02-10
B12.2019.04192,2001-01-04,3.77,146,0.0,20221,3.4,2023-02-10
B11.2016.03939,1998-08-26,2.88,144,0.0,20221,6.4,2023-02-10
B11.2016.04341,1999-01-26,3.14,153,0.0,20221,6.4,2023-02-10
B11.2017.04400,1999-01-03,3.11,147,0.0,20221,5.4,2023-02-10
B11.2017.04600,2000-10-03,3.33,147,0.0,20221,5.4,2023-02-10
B11.2017.04702,1999-05-12,2.97,147,0.0,20221,5.4,2023-02-10
B11.2017.04776,1999-06-19,3.21,150,0.0,20221,5.4,2023-02-10
B11.2017.04812,1999-10-10,3.03,148,0.0,20221,5.4,2023-02-10
B11.2017.04818,1998-07-09,3.04,150,0.0,20221,5.4,2023-02-10
B11.2018.04884,2000-06-19,3.25,147,0.0,20221,4.4,2023-02-10
B11.2018.04899,1999-07-22,3.37,147,0.0,20221,4.4,2023-02-10
B11.2018.04923,1999-11-23,3.39,147,0.0,20221,4.4,2023-02-10
B11.2018.04949,1999-09-23,3.13,147,0.0,20221,4.4,2023-02-10
B11.2018.04955,1997-06-03,3.07,147,0.0,20221,4.4,2023-02-10
B11.2018.05049,2000-05-12,3.3,147,0.0,20221,4.4,2023-02-10
B11.2018.05057,1999-12-25,3.22,147,0.0,20221,4.4,2023-02-10
B11.2018.05114,1999-07-11,3.05,147,0.0,20221,4.4,2023-02-10
B11.2018.05119,2000-09-09,3.24,147,0.0,20221,4.4,2023-02-10
B11.2018.05128,1999-10-17,3.31,147,0.0,20221,4.4,2023-02-10
B11.2018.05169,2000-05-27,3.4,147,0.0,20221,4.4,2023-02-10
B11.2018.05179,1999-02-08,3.22,147,0.0,20221,4.4,2023-02-10
B11.2018.05183,2000-12-04,3.15,147,0.0,20221,4.4,2023-02-10
B11.2018.05184,2000-03-05,3.48,147,0.0,20221,4.4,2023-02-10
B11.2018.05196,1999-04-21,3.25,147,0.0,20221,4.4,2023-02-10
B11.2018.05217,1999-09-09,3.18,147,0.0,20221,4.4,2023-02-10
B11.2018.05252,2000-07-13,3.37,147,0.0,20221,4.4,2023-02-10
B11.2018.05296,2000-01-11,3.36,147,0.0,20221,4.4,2023-02-10
B11.2018.05325,2000-06-03,3.2,147,0.0,20221,4.4,2023-02-10
B11.2018.05327,1999-06-11,3.19,147,0.0,20221,4.4,2023-02-10
B11.2018.05328,2000-09-12,3.36,147,0.0,20221,4.4,2023-02-10
B11.2018.05357,2000-06-14,3.31,147,0.0,20221,4.4,2023-02-10
B11.2018.05373,1999-12-28,3.19,147,0.0,20221,4.4,2023-02-10
B11.2018.05384,2000-02-27,3.33,147,0.0,20221,4.4,2023-02-10
B11.2018.05385,2000-03-14,3.38,147,0.0,20221,4.4,2023-02-10
B11.2018.05395,1999-10-07,3.42,147,0.0,20221,4.4,2023-02-10
B11.2018.05396,2001-02-05,3.26,144,0.0,20221,4.4,2023-02-10
B11.2018.05425,2001-03-15,3.42,147,0.0,20221,4.4,2023-02-10
B11.2018.05427,1999-10-21,3.6,147,0.0,20221,4.4,2023-02-10
B11.2018.05432,2000-11-25,3.45,147,0.0,20221,4.4,2023-02-10
B11.2018.05434,1999-09-22,2.95,144,0.0,20221,4.4,2023-02-10
B11.2018.05455,2000-05-12,3.28,147,0.0,20221,4.4,2023-02-10
B11.2018.05512,1999-10-18,3.01,147,0.0,20221,4.4,2023-02-10
B11.2019.05536,2001-09-05,3.15,147,0.0,20221,3.4,2023-02-10
B11.2019.05540,2001-04-21,3.51,147,0.0,20221,3.4,2023-02-10
B11.2019.05574,2000-12-31,3.45,147,0.0,20221,3.4,2023-02-10
B11.2019.05603,2001-01-31,3.64,147,0.0,20221,3.4,2023-02-10
B11.2019.05613,2001-08-09,3.58,147,0.0,20221,3.4,2023-02-10
B11.2019.05620,2001-01-15,3.55,147,0.0,20221,3.4,2023-02-10
B11.2019.05673,2001-02-10,3.55,147,0.0,20221,3.4,2023-02-10
B11.2019.05709,2001-03-31,3.73,147,0.0,20221,3.4,2023-02-10
B11.2019.05724,2000-07-02,3.77,147,0.0,20221,3.4,2023-02-10
B11.2019.05764,2000-12-05,3.69,147,0.0,20221,3.4,2023-02-10
B11.2019.05774,2001-05-08,3.75,147,0.0,20221,3.4,2023-02-10
B11.2019.05793,2001-07-06,3.72,147,0.0,20221,3.4,2023-02-10
B11.2019.05826,2001-10-29,3.49,147,0.0,20221,3.4,2023-02-10
B11.2019.05836,2001-07-05,3.66,147,0.0,20221,3.4,2023-02-10
B11.2019.05840,2001-11-29,3.41,147,0.0,20221,3.4,2023-02-10
B11.2019.05845,2001-06-27,3.78,147,0.0,20221,3.4,2023-02-10
B11.2019.05848,2000-10-31,3.4,147,0.0,20221,3.4,2023-02-10
B11.2019.05864,1999-06-16,3.24,147,0.0,20221,3.4,2023-02-10
B11.2019.05870,2001-05-28,3.64,147,0.0,20221,3.4,2023-02-10
B11.2019.05871,2001-12-15,3.61,147,0.0,20221,3.4,2023-02-10
B11.2019.05875,2000-03-17,3.65,147,0.0,20221,3.4,2023-02-10
B11.2019.05885,2001-09-17,3.62,147,0.0,20221,3.4,2023-02-10
B11.2019.05889,2001-01-11,3.73,147,0.0,20221,3.4,2023-02-10
B11.2019.05890,2000-04-21,3.44,147,0.0,20221,3.4,2023-02-10
B11.2019.05910,2000-10-08,3.7,147,0.0,20221,3.4,2023-02-10
B11.2019.05914,2001-04-01,3.67,147,0.0,20221,3.4,2023-02-10
B11.2019.05923,2001-11-12,3.45,147,0.0,20221,3.4,2023-02-10
B11.2019.05945,2001-07-14,3.57,147,0.0,20221,3.4,2023-02-10
B11.2019.05948,2000-06-15,3.5,147,0.0,20221,3.4,2023-02-10
B11.2019.05953,2002-01-12,3.46,147,0.0,20221,3.4,2023-02-10
B11.2019.05959,2001-05-05,3.66,147,0.0,20221,3.4,2023-02-10
B11.2019.05961,2001-07-05,3.24,147,0.0,20221,3.4,2023-02-10
B11.2019.05984,2000-11-20,3.82,147,0.0,20221,3.4,2023-02-10
B11.2019.05991,2000-11-09,3.75,147,0.0,20221,3.4,2023-02-10
B11.2019.06000,2001-01-16,3.64,147,0.0,20221,3.4,2023-02-10
B11.2019.06001,2001-05-13,3.81,147,0.0,20221,3.4,2023-02-10
B11.2019.06019,1998-09-30,3.42,147,0.0,20221,3.4,2023-02-10
B11.2019.06022,2001-02-05,3.64,147,0.0,20221,3.4,2023-02-10
B11.2019.06023,2001-01-07,3.46,147,0.0,20221,3.4,2023-02-10
B11.2019.06030,2001-06-16,3.82,147,0.0,20221,3.4,2023-02-10
B11.2019.06033,2001-12-12,3.38,147,0.0,20221,3.4,2023-02-10
B11.2019.06036,2001-01-29,3.41,147,0.0,20221,3.4,2023-02-10
B11.2019.06046,2000-11-06,3.61,147,0.0,20221,3.4,2023-02-10
B11.2019.06053,2002-02-09,3.48,147,0.0,20221,3.4,2023-02-10
B11.2019.06068,2000-12-23,3.73,147,0.0,20221,3.4,2023-02-10
B11.2019.06072,2000-09-26,3.64,147,0.0,20221,3.4,2023-02-10
B11.2019.06076,2001-01-13,3.73,147,0.0,20221,3.4,2023-02-10
B11.2019.06078,2001-01-06,3.75,147,0.0,20221,3.4,2023-02-10
B11.2019.06083,2001-02-27,3.76,147,0.0,20221,3.4,2023-02-10
B11.2019.06093,2001-07-28,3.61,147,0.0,20221,3.4,2023-02-10
B11.2019.06094,2001-05-23,3.64,147,0.0,20221,3.4,2023-02-10
B11.2019.06100,1998-10-09,3.65,147,0.0,20221,3.4,2023-02-10
B11.2019.06165,2001-09-07,3.47,147,0.0,20221,3.4,2023-02-10
B11.2019.06168,2001-12-31,3.27,147,0.0,20221,3.4,2023-02-10
B11.2019.06175,2001-03-15,3.69,147,0.0,20221,3.4,2023-02-10
B11.2019.06189,2001-02-10,3.78,147,0.0,20221,3.4,2023-02-10
B11.2019.06192,2001-05-14,3.63,147,0.0,20221,3.4,2023-02-10
B11.2019.06204,2001-04-25,3.71,147,0.0,20221,3.4,2023-02-10
B11.2019.06217,1999-07-30,3.88,147,0.0,20221,3.4,2023-02-10
C13.2018.00119,1997-07-03,3.15,150,0.0,20221,4.4,2023-02-13
C13.2021.00357,1999-05-29,3.97,146,0.0,20221,1.4,2023-02-13
C13.2021.00358,1999-12-12,3.98,146,0.0,20221,1.4,2023-02-13
C11.2018.01923,1999-09-02,3.32,146,0.0,20221,4.4,2023-02-13
C11.2018.01983,2000-09-24,3.57,146,0.0,20221,4.4,2023-02-13
C11.2019.02001,2001-09-19,3.79,146,0.0,20221,3.4,2023-02-13
C11.2019.02002,2000-12-25,3.9,148,0.0,20221,3.4,2023-02-13
C11.2019.02004,2001-05-28,3.63,146,0.0,20221,3.4,2023-02-13
C11.2019.02005,2001-06-21,3.83,148,0.0,20221,3.4,2023-02-13
C11.2019.02020,2000-08-05,3.86,146,0.0,20221,3.4,2023-02-13
C11.2019.02029,2001-10-10,3.6,146,0.0,20221,3.4,2023-02-13
C11.2019.02032,1999-08-13,3.66,146,0.0,20221,3.4,2023-02-13
C11.2019.02052,2001-04-18,3.47,150,0.0,20221,3.4,2023-02-13
C11.2019.02069,2001-09-10,3.6,146,0.0,20221,3.4,2023-02-13
C11.2019.02072,2001-03-27,3.62,148,0.0,20221,3.4,2023-02-13
C11.2019.02073,2001-08-30,3.23,148,0.0,20221,3.4,2023-02-13
